no_bon,id_pelanggan,tanggal_bon,kota,id_produk,jumlah_terjual,diskon,rating,Komplain,nama_pelanggan,gender,tanggal_lahir,jenis_barang,merek_barang,harga_satuan,modal,tahun_lahir,generasi,profit_per_item,total_profit,total_revenue
BON08963,PEL00449,2021-08-16,Bekasi,PRD00008,11,5,5,no,Sari WCP,P,1994-09-21,Monitor,ASUS,1850000.0,1548728.0,1994,Milenial,301272.0,3313992.0,20350000.0
BON08966,PEL01725,2024-06-23,Bandung,PRD00034,22,0,3,no,Joko INA,L,1984-12-17,Printer,Kyocera,2200000.0,1936263.0,1984,Milenial,263737.0,5802214.0,48400000.0
BON08967,PEL00892,2021-12-13,Depok,PRD00039,61,25,4,no,Lia BDY,P,1991-07-04,Speaker,Logitech,900000.0,573618.0,1991,Milenial,326382.0,19909302.0,54900000.0
BON08968,PEL00814,2021-09-17,Tangerang,PRD00037,11,5,3,no,Dedi VTZ,L,1977-11-04,Speaker,Sony,700000.0,589264.0,1977,Gen X,110736.0,1218096.0,7700000.0
BON08969,PEL01797,2021-08-04,Jakarta,PRD00039,23,10,4,no,Joko FET,L,1985-02-13,Speaker,Logitech,900000.0,573618.0,1985,Milenial,326382.0,7506786.0,20700000.0
BON08970,PEL00817,2025-03-07,Jakarta,PRD00003,18,0,2,no,Dewi RHI,P,1998-05-25,Mouse,SteelSeries,450000.0,358724.0,1998,Gen Z,91276.0,1642968.0,8100000.0
BON08971,PEL00187,2022-01-05,Depok,PRD00020,14,10,1,yes,Rudi TWY,L,1991-07-11,Keyboard,Samsung,600000.0,501505.0,1991,Milenial,98495.0,1378930.0,8400000.0
BON08973,PEL01468,2023-09-06,Bandung,PRD00001,30,5,2,no,Rina BPE,P,1989-03-13,Mouse,Logitech,125000.0,107423.0,1989,Milenial,17577.0,527310.0,3750000.0
BON08975,PEL00098,2025-04-12,Tangerang,PRD00071,28,5,3,no,Dewi EUT,P,2004-07-26,PC Rakitan,MJ017,25000000.0,19070970.0,2004,Gen Z,5929030.0,166012840.0,700000000.0
BON08976,PEL00319,2025-01-02,Tangerang,PRD00060,25,0,3,no,Lia IAC,P,1993-02-09,PC Rakitan,MJ006,27500000.0,19653764.0,1993,Milenial,7846236.0,196155900.0,687500000.0
BON08977,PEL00233,2022-04-21,Bandung,PRD00002,26,10,3,no,Dewi LSK,P,1970-12-17,Mouse,Razer,125000.0,87603.0,1970,Gen X,37397.0,972322.0,3250000.0
BON08978,PEL01836,2022-07-10,Bandung,PRD00011,28,0,5,no,Rudi GLJ,L,1991-06-15,Monitor,Acer,1000000.0,747733.0,1991,Milenial,252267.0,7063476.0,28000000.0
BON08979,PEL01860,2022-04-23,Bekasi,PRD00043,27,0,1,yes,Dedi TBH,L,2005-01-17,Speaker,Simbadda,1000000.0,619214.0,2005,Gen Z,380786.0,10281222.0,27000000.0
BON08980,PEL00870,2024-05-20,Jakarta,PRD00057,14,0,4,no,Dedi NVM,L,1986-03-09,PC Rakitan,MJ003,21500000.0,13982066.0,1986,Milenial,7517934.0,105251076.0,301000000.0
BON08981,PEL00384,2023-06-11,Depok,PRD00030,18,10,1,yes,Rina SIO,P,1999-09-19,Printer,Samsung,2700000.0,1800182.0,1999,Gen Z,899818.0,16196724.0,48600000.0
BON08982,PEL01080,2025-06-28,Jakarta,PRD00058,28,10,3,no,Sari SAH,P,1980-01-27,PC Rakitan,MJ004,20000000.0,17077100.0,1980,Milenial,2922900.0,81841200.0,560000000.0
BON08983,PEL01318,2024-01-19,Tangerang,PRD00029,29,10,5,no,Sari WRX,P,2005-03-27,Printer,Brother,900000.0,607976.0,2005,Gen Z,292024.0,8468696.0,26100000.0
BON08984,PEL01968,2022-12-16,Depok,PRD00012,62,25,1,yes,Budi QAH,L,1978-11-26,Monitor,MSI,1800000.0,1596299.0,1978,Gen X,203701.0,12629462.0,111600000.0
BON08985,PEL01013,2025-03-12,Jakarta,PRD00005,19,5,3,no,Joko CYN,L,1988-11-11,Mouse,Microsoft,225000.0,178221.0,1988,Milenial,46779.0,888801.0,4275000.0
BON08986,PEL00800,2022-03-12,Bogor,PRD00001,12,15,2,no,Sari OSK,P,1987-12-11,Mouse,Logitech,125000.0,107423.0,1987,Milenial,17577.0,210924.0,1500000.0
BON08987,PEL01364,2021-04-20,Depok,PRD00031,26,0,1,yes,Rudi OOA,L,2004-01-03,Printer,Xerox,2700000.0,1999288.0,2004,Gen Z,700712.0,18218512.0,70200000.0
BON08988,PEL01713,2022-07-06,Jakarta,PRD00030,28,10,2,no,Budi HNI,L,1969-10-27,Printer,Samsung,2700000.0,1800182.0,1969,Gen X,899818.0,25194904.0,75600000.0
BON08989,PEL00576,2022-02-21,Tangerang,PRD00037,11,15,5,no,Lia WHM,P,1978-06-02,Speaker,Sony,700000.0,589264.0,1978,Gen X,110736.0,1218096.0,7700000.0
BON08990,PEL00188,2022-08-16,Tangerang,PRD00018,25,0,5,no,Dedi AZY,L,1972-04-09,Keyboard,HP,800000.0,605976.0,1972,Gen X,194024.0,4850600.0,20000000.0
BON08991,PEL00602,2021-04-13,Jakarta,PRD00014,25,5,3,no,Tina AQQ,P,1965-09-17,Monitor,Eizo,750000.0,557724.0,1965,Gen X,192276.0,4806900.0,18750000.0
BON08992,PEL00531,2022-06-08,Bogor,PRD00004,13,5,5,no,Rudi YOP,L,1975-09-01,Mouse,Corsair,425000.0,267954.0,1975,Gen X,157046.0,2041598.0,5525000.0
BON08993,PEL00167,2021-08-16,Jakarta,PRD00038,12,10,1,yes,Rina SVM,P,1999-04-22,Speaker,Bose,1400000.0,929872.0,1999,Gen Z,470128.0,5641536.0,16800000.0
BON08994,PEL01574,2021-06-04,Bekasi,PRD00004,27,5,1,yes,Rina ZMN,P,1965-04-19,Mouse,Corsair,425000.0,267954.0,1965,Gen X,157046.0,4240242.0,11475000.0
BON08995,PEL01829,2022-03-17,Bogor,PRD00019,22,15,3,no,Rudi UNN,L,1993-02-27,Keyboard,Brother,1150000.0,843532.0,1993,Milenial,306468.0,6742296.0,25300000.0
BON08996,PEL01529,2022-10-26,Bandung,PRD00013,30,5,2,no,Sari EHU,P,1990-06-11,Monitor,Gigabyte,1100000.0,754049.0,1990,Milenial,345951.0,10378530.0,33000000.0
BON08997,PEL00013,2023-04-07,Bandung,PRD00023,22,0,4,no,Rina LHZ,P,1983-04-12,Keyboard,Ricoh,450000.0,375091.0,1983,Milenial,74909.0,1647998.0,9900000.0
BON08998,PEL00586,2022-05-08,Jakarta,PRD00009,28,5,5,no,Rudi VQC,L,1990-01-26,Monitor,Samsung,1600000.0,1139107.0,1990,Milenial,460893.0,12905004.0,44800000.0
BON09000,PEL01206,2021-07-13,Depok,PRD00003,29,10,5,no,Agus GLJ,L,1965-02-17,Mouse,SteelSeries,450000.0,358724.0,1965,Gen X,91276.0,2647004.0,13050000.0
BON09003,PEL01647,2021-05-19,Jakarta,PRD00010,19,5,5,no,Dedi HRE,L,1977-10-07,Monitor,BenQ,1950000.0,1409393.0,1977,Gen X,540607.0,10271533.0,37050000.0
BON09004,PEL01167,2024-05-03,Tangerang,PRD00052,28,10,4,no,Dedi VMH,L,1996-09-14,Laptop,Microsoft,13500000.0,11312162.0,1996,Gen Z,2187838.0,61259464.0,378000000.0
BON09005,PEL00612,2023-09-02,Jakarta,PRD00007,25,5,3,no,Joko WBD,L,2002-06-21,Monitor,Dell,1850000.0,1578030.0,2002,Gen Z,271970.0,6799250.0,46250000.0
BON09007,PEL00929,2024-04-06,Tangerang,PRD00007,28,5,1,yes,Dewi ROF,P,2003-05-24,Monitor,Dell,1850000.0,1578030.0,2003,Gen Z,271970.0,7615160.0,51800000.0
BON09008,PEL00777,2021-11-21,Bandung,PRD00042,17,10,2,no,Rina OUM,P,1981-08-23,Speaker,Robot,1500000.0,1241712.0,1981,Milenial,258288.0,4390896.0,25500000.0
BON09009,PEL00392,2021-01-05,Bogor,PRD00003,19,15,2,no,Budi XJL,L,1979-09-08,Mouse,SteelSeries,450000.0,358724.0,1979,Gen X,91276.0,1734244.0,8550000.0
BON09010,PEL00781,2021-03-10,Tangerang,PRD00035,11,5,1,yes,Agus GHN,L,1994-07-01,Printer,Panasonic,2000000.0,1788056.0,1994,Milenial,211944.0,2331384.0,22000000.0
BON09011,PEL00544,2025-01-09,Bandung,PRD00066,13,10,1,yes,Dedi LIU,L,1980-03-02,PC Rakitan,MJ012,17500000.0,15168212.0,1980,Milenial,2331788.0,30313244.0,227500000.0
BON09012,PEL01236,2024-11-13,Jakarta,PRD00017,19,0,2,no,Tina NLL,P,1966-03-09,Keyboard,Epson,1250000.0,983813.0,1966,Gen X,266187.0,5057553.0,23750000.0
BON09013,PEL00755,2021-05-01,Depok,PRD00040,29,15,5,no,Tina EQP,P,1999-07-27,Speaker,Harman Kardon,500000.0,359780.0,1999,Gen Z,140220.0,4066380.0,14500000.0
BON09014,PEL00883,2023-07-21,Depok,PRD00018,11,0,3,no,Rina NWG,P,1980-01-07,Keyboard,HP,800000.0,605976.0,1980,Milenial,194024.0,2134264.0,8800000.0
BON09015,PEL01911,2023-03-11,Jakarta,PRD00022,16,5,5,no,Agus KPU,L,1994-08-19,Keyboard,Lexmark,550000.0,477099.0,1994,Milenial,72901.0,1166416.0,8800000.0
BON09016,PEL01292,2024-12-25,Tangerang,PRD00007,57,25,2,no,Rina UVW,P,1977-06-15,Monitor,Dell,1850000.0,1578030.0,1977,Gen X,271970.0,15502290.0,105450000.0
BON09017,PEL00123,2023-04-06,Bogor,PRD00016,24,15,4,no,Rudi XEP,L,1987-03-18,Keyboard,Canon,1100000.0,902572.0,1987,Milenial,197428.0,4738272.0,26400000.0
BON09019,PEL01107,2023-12-13,Bogor,PRD00045,34,25,2,no,Dewi XMO,P,2004-08-04,Laptop,Acer,5000000.0,4016132.0,2004,Gen Z,983868.0,33451512.0,170000000.0
BON09020,PEL01987,2022-07-10,Bogor,PRD00008,12,15,1,yes,Dedi GYG,L,2002-12-24,Monitor,ASUS,1850000.0,1548728.0,2002,Gen Z,301272.0,3615264.0,22200000.0
BON09021,PEL00896,2021-07-02,Bekasi,PRD00035,22,0,4,no,Budi RXT,L,1981-04-08,Printer,Panasonic,2000000.0,1788056.0,1981,Milenial,211944.0,4662768.0,44000000.0
BON09022,PEL01190,2023-08-11,Bandung,PRD00002,25,0,5,no,Agus YHP,L,1976-11-06,Mouse,Razer,125000.0,87603.0,1976,Gen X,37397.0,934925.0,3125000.0
BON09023,PEL00387,2025-06-17,Tangerang,PRD00065,27,10,4,no,Tina QHP,P,1998-07-12,PC Rakitan,MJ011,8000000.0,6254385.0,1998,Gen Z,1745615.0,47131605.0,216000000.0
BON09024,PEL01461,2024-02-10,Bekasi,PRD00057,13,15,1,yes,Rina AZA,P,1970-12-10,PC Rakitan,MJ003,21500000.0,13982066.0,1970,Gen X,7517934.0,97733142.0,279500000.0
BON09025,PEL01375,2023-11-01,Jakarta,PRD00030,18,10,1,yes,Rina ATE,P,1987-09-11,Printer,Samsung,2700000.0,1800182.0,1987,Milenial,899818.0,16196724.0,48600000.0
BON09026,PEL00888,2025-06-07,Depok,PRD00034,25,15,1,yes,Sari BNI,P,1974-05-12,Printer,Kyocera,2200000.0,1936263.0,1974,Gen X,263737.0,6593425.0,55000000.0
BON09027,PEL01996,2022-07-06,Bogor,PRD00035,22,15,3,no,Sari MSX,P,1976-10-20,Printer,Panasonic,2000000.0,1788056.0,1976,Gen X,211944.0,4662768.0,44000000.0
BON09028,PEL00389,2021-03-11,Bogor,PRD00007,25,15,2,no,Tina XVL,P,2002-04-23,Monitor,Dell,1850000.0,1578030.0,2002,Gen Z,271970.0,6799250.0,46250000.0
BON09029,PEL00068,2022-07-19,Depok,PRD00028,30,5,1,yes,Lia WLA,P,1967-01-18,Printer,HP,2800000.0,1776707.0,1967,Gen X,1023293.0,30698790.0,84000000.0
BON09030,PEL00649,2023-11-25,Tangerang,PRD00047,24,15,2,no,Joko PYO,L,1990-05-26,Laptop,HP,4750000.0,3623315.0,1990,Milenial,1126685.0,27040440.0,114000000.0
BON09031,PEL00001,2021-11-23,Bekasi,PRD00019,16,0,1,yes,Joko TFQ,L,2005-05-08,Keyboard,Brother,1150000.0,843532.0,2005,Gen Z,306468.0,4903488.0,18400000.0
BON09032,PEL01328,2024-05-16,Tangerang,PRD00019,29,0,3,no,Joko QVG,L,1992-06-10,Keyboard,Brother,1150000.0,843532.0,1992,Milenial,306468.0,8887572.0,33350000.0
BON09033,PEL00145,2022-04-21,Bekasi,PRD00028,12,5,1,yes,Budi DVH,L,1997-04-02,Printer,HP,2800000.0,1776707.0,1997,Gen Z,1023293.0,12279516.0,33600000.0
BON09035,PEL01872,2021-04-11,Jakarta,PRD00009,12,10,5,no,Joko YND,L,2002-03-17,Monitor,Samsung,1600000.0,1139107.0,2002,Gen Z,460893.0,5530716.0,19200000.0
BON09036,PEL00332,2023-07-12,Jakarta,PRD00011,24,10,4,no,Sari BTG,P,1968-03-23,Monitor,Acer,1000000.0,747733.0,1968,Gen X,252267.0,6054408.0,24000000.0
BON09037,PEL00211,2022-11-14,Depok,PRD00028,20,0,5,no,Joko CCI,L,1998-02-15,Printer,HP,2800000.0,1776707.0,1998,Gen Z,1023293.0,20465860.0,56000000.0
BON09038,PEL01215,2024-03-23,Jakarta,PRD00033,27,0,4,no,Sari TGR,P,1984-07-07,Printer,Ricoh,1800000.0,1412073.0,1984,Milenial,387927.0,10474029.0,48600000.0
BON09039,PEL00182,2024-11-28,Bogor,PRD00073,24,0,5,no,Budi IKI,L,2005-02-19,PC Rakitan,MJ019,24000000.0,18575188.0,2005,Gen Z,5424812.0,130195488.0,576000000.0
BON09040,PEL00720,2021-11-08,Tangerang,PRD00044,28,0,4,no,Dedi BXQ,L,1981-11-23,Speaker,Polytron,200000.0,162998.0,1981,Milenial,37002.0,1036056.0,5600000.0
BON09041,PEL01820,2022-06-27,Bandung,PRD00009,20,10,2,no,Lia OON,P,1984-07-21,Monitor,Samsung,1600000.0,1139107.0,1984,Milenial,460893.0,9217860.0,32000000.0
BON09042,PEL01152,2023-02-08,Jakarta,PRD00011,23,15,3,no,Sari UDR,P,1972-09-10,Monitor,Acer,1000000.0,747733.0,1972,Gen X,252267.0,5802141.0,23000000.0
BON09043,PEL00738,2022-08-12,Bandung,PRD00040,22,10,5,no,Dewi ZFP,P,1968-05-18,Speaker,Harman Kardon,500000.0,359780.0,1968,Gen X,140220.0,3084840.0,11000000.0
BON09044,PEL00736,2022-06-20,Bekasi,PRD00025,19,10,3,no,Tina VOJ,P,1974-06-05,Keyboard,Panasonic,400000.0,287728.0,1974,Gen X,112272.0,2133168.0,7600000.0
BON09045,PEL01792,2025-05-04,Bogor,PRD00051,23,5,1,yes,Sari MAM,P,1994-09-17,Laptop,Samsung,9500000.0,7390128.0,1994,Milenial,2109872.0,48527056.0,218500000.0
BON09046,PEL00152,2021-12-01,Jakarta,PRD00012,87,25,3,no,Joko ROZ,L,1989-05-01,Monitor,MSI,1800000.0,1596299.0,1989,Milenial,203701.0,17721987.0,156600000.0
BON09047,PEL01323,2021-12-15,Depok,PRD00039,93,25,3,no,Sari LCN,P,2001-05-19,Speaker,Logitech,900000.0,573618.0,2001,Gen Z,326382.0,30353526.0,83700000.0
BON09049,PEL00604,2021-09-10,Bandung,PRD00031,28,10,5,no,Dedi KNN,L,1987-04-04,Printer,Xerox,2700000.0,1999288.0,1987,Milenial,700712.0,19619936.0,75600000.0
BON09050,PEL00315,2021-05-22,Tangerang,PRD00017,17,0,1,yes,Tina MZB,P,1995-09-26,Keyboard,Epson,1250000.0,983813.0,1995,Gen Z,266187.0,4525179.0,21250000.0
BON09051,PEL00882,2024-02-11,Bogor,PRD00074,23,15,5,no,Rina XIM,P,1969-05-19,PC Rakitan,MJ020,21500000.0,13410455.0,1969,Gen X,8089545.0,186059535.0,494500000.0
BON09052,PEL00938,2023-11-03,Bandung,PRD00019,11,5,3,no,Rudi ZCG,L,1976-12-07,Keyboard,Brother,1150000.0,843532.0,1976,Gen X,306468.0,3371148.0,12650000.0
BON09054,PEL01013,2025-04-12,Bekasi,PRD00020,14,15,5,no,Joko CYN,L,1988-11-11,Keyboard,Samsung,600000.0,501505.0,1988,Milenial,98495.0,1378930.0,8400000.0
BON09056,PEL00416,2024-04-23,Depok,PRD00065,25,0,3,no,Agus HYS,L,1992-03-15,PC Rakitan,MJ011,8000000.0,6254385.0,1992,Milenial,1745615.0,43640375.0,200000000.0
BON09057,PEL01671,2025-05-09,Jakarta,PRD00008,11,15,3,no,Rina YBG,P,1992-04-09,Monitor,ASUS,1850000.0,1548728.0,1992,Milenial,301272.0,3313992.0,20350000.0
BON09058,PEL00397,2022-12-01,Depok,PRD00037,50,25,1,yes,Lia WOE,P,1983-12-11,Speaker,Sony,700000.0,589264.0,1983,Milenial,110736.0,5536800.0,35000000.0
BON09059,PEL00288,2024-04-21,Bogor,PRD00016,17,10,1,yes,Budi XAN,L,1989-07-16,Keyboard,Canon,1100000.0,902572.0,1989,Milenial,197428.0,3356276.0,18700000.0
BON09060,PEL01345,2021-10-17,Bogor,PRD00005,30,5,2,no,Sari VSC,P,1967-01-12,Mouse,Microsoft,225000.0,178221.0,1967,Gen X,46779.0,1403370.0,6750000.0
BON09062,PEL00581,2025-02-27,Bogor,PRD00061,13,0,1,yes,Tina WRF,P,1966-01-04,PC Rakitan,MJ007,8000000.0,5099595.0,1966,Gen X,2900405.0,37705265.0,104000000.0
BON09063,PEL00538,2024-02-12,Bogor,PRD00050,22,5,1,yes,Lia TZE,P,1974-02-11,Laptop,MSI,19750000.0,17633164.0,1974,Gen X,2116836.0,46570392.0,434500000.0
BON09064,PEL01268,2024-04-22,Bogor,PRD00022,15,0,2,no,Tina AYE,P,1997-12-12,Keyboard,Lexmark,550000.0,477099.0,1997,Gen Z,72901.0,1093515.0,8250000.0
BON09065,PEL00134,2024-11-19,Bekasi,PRD00002,24,0,3,no,Dedi LYF,L,1968-04-01,Mouse,Razer,125000.0,87603.0,1968,Gen X,37397.0,897528.0,3000000.0
BON09066,PEL00054,2022-08-11,Jakarta,PRD00027,12,0,2,no,Dewi SUX,P,1970-02-16,Printer,Epson,1800000.0,1129863.0,1970,Gen X,670137.0,8041644.0,21600000.0
BON09067,PEL00787,2025-01-04,Depok,PRD00017,25,10,3,no,Agus KCX,L,1965-06-19,Keyboard,Epson,1250000.0,983813.0,1965,Gen X,266187.0,6654675.0,31250000.0
BON09068,PEL01977,2021-12-26,Jakarta,PRD00036,34,25,4,no,Rina ZNH,P,1987-05-07,Speaker,JBL,1200000.0,807918.0,1987,Milenial,392082.0,13330788.0,40800000.0
BON09069,PEL00249,2021-03-10,Bandung,PRD00014,20,5,1,yes,Tina ZWI,P,1968-04-28,Monitor,Eizo,750000.0,557724.0,1968,Gen X,192276.0,3845520.0,15000000.0
BON09070,PEL00304,2022-11-18,Bekasi,PRD00015,24,0,5,no,Dewi MQW,P,1997-02-05,Monitor,ViewSonic,1950000.0,1227395.0,1997,Gen Z,722605.0,17342520.0,46800000.0
BON09071,PEL00234,2022-08-09,Bogor,PRD00043,24,5,3,no,Rina GXF,P,1982-03-25,Speaker,Simbadda,1000000.0,619214.0,1982,Milenial,380786.0,9138864.0,24000000.0
BON09072,PEL01858,2024-12-08,Bogor,PRD00049,69,25,4,no,Joko DQQ,L,1966-04-14,Laptop,Dell,11750000.0,7974594.0,1966,Gen X,3775406.0,260503014.0,810750000.0
BON09073,PEL01840,2023-04-20,Bogor,PRD00014,30,15,1,yes,Rudi RUR,L,2003-01-13,Monitor,Eizo,750000.0,557724.0,2003,Gen Z,192276.0,5768280.0,22500000.0
BON09075,PEL00391,2022-06-12,Jakarta,PRD00027,23,15,1,yes,Dewi DFO,P,1973-12-04,Printer,Epson,1800000.0,1129863.0,1973,Gen X,670137.0,15413151.0,41400000.0
BON09076,PEL01742,2025-02-10,Tangerang,PRD00057,25,5,4,no,Rina CDU,P,1976-01-14,PC Rakitan,MJ003,21500000.0,13982066.0,1976,Gen X,7517934.0,187948350.0,537500000.0
BON09077,PEL01202,2022-11-09,Tangerang,PRD00023,16,0,1,yes,Sari ZKG,P,1996-04-21,Keyboard,Ricoh,450000.0,375091.0,1996,Gen Z,74909.0,1198544.0,7200000.0
BON09078,PEL00729,2024-12-08,Bandung,PRD00064,99,25,5,no,Joko RCM,L,1969-08-09,PC Rakitan,MJ010,22500000.0,19841079.0,1969,Gen X,2658921.0,263233179.0,2227500000.0
BON09079,PEL00109,2025-04-12,Depok,PRD00010,12,0,1,yes,Sari EMI,P,1994-08-13,Monitor,BenQ,1950000.0,1409393.0,1994,Milenial,540607.0,6487284.0,23400000.0
BON09080,PEL00431,2021-09-22,Depok,PRD00026,14,5,1,yes,Budi XNX,L,1966-02-25,Printer,Canon,1800000.0,1375032.0,1966,Gen X,424968.0,5949552.0,25200000.0
BON09081,PEL01861,2024-05-03,Jakarta,PRD00014,11,10,3,no,Tina MVI,P,1984-06-08,Monitor,Eizo,750000.0,557724.0,1984,Milenial,192276.0,2115036.0,8250000.0
BON09082,PEL00516,2024-06-25,Bandung,PRD00071,19,10,5,no,Lia ASD,P,1965-07-22,PC Rakitan,MJ017,25000000.0,19070970.0,1965,Gen X,5929030.0,112651570.0,475000000.0
BON09084,PEL01302,2022-04-12,Bandung,PRD00009,29,0,1,yes,Joko YQS,L,2003-08-26,Monitor,Samsung,1600000.0,1139107.0,2003,Gen Z,460893.0,13365897.0,46400000.0
BON09085,PEL01285,2023-01-27,Bogor,PRD00007,19,0,5,no,Sari DJI,P,1967-12-09,Monitor,Dell,1850000.0,1578030.0,1967,Gen X,271970.0,5167430.0,35150000.0
BON09087,PEL00863,2022-09-14,Tangerang,PRD00015,10,15,1,yes,Joko ATY,L,1986-12-10,Monitor,ViewSonic,1950000.0,1227395.0,1986,Milenial,722605.0,7226050.0,19500000.0
BON09088,PEL01841,2022-05-04,Tangerang,PRD00025,28,5,5,no,Sari WRO,P,1970-09-28,Keyboard,Panasonic,400000.0,287728.0,1970,Gen X,112272.0,3143616.0,11200000.0
BON09089,PEL00253,2023-11-15,Bandung,PRD00020,29,5,5,no,Lia IWO,P,1968-12-28,Keyboard,Samsung,600000.0,501505.0,1968,Gen X,98495.0,2856355.0,17400000.0
BON09090,PEL01524,2024-09-14,Tangerang,PRD00065,18,10,2,no,Agus CPS,L,1996-05-18,PC Rakitan,MJ011,8000000.0,6254385.0,1996,Gen Z,1745615.0,31421070.0,144000000.0
BON09091,PEL00695,2022-09-01,Tangerang,PRD00008,18,0,5,no,Sari TSV,P,1977-09-20,Monitor,ASUS,1850000.0,1548728.0,1977,Gen X,301272.0,5422896.0,33300000.0
BON09092,PEL00882,2025-02-18,Tangerang,PRD00048,26,10,4,no,Rina XIM,P,1969-05-19,Laptop,Lenovo,19750000.0,14463191.0,1969,Gen X,5286809.0,137457034.0,513500000.0
BON09093,PEL01506,2023-04-08,Bekasi,PRD00028,11,5,4,no,Agus WFE,L,1994-04-13,Printer,HP,2800000.0,1776707.0,1994,Milenial,1023293.0,11256223.0,30800000.0
BON09094,PEL00963,2024-02-18,Tangerang,PRD00011,23,0,4,no,Rina DFV,P,1999-03-23,Monitor,Acer,1000000.0,747733.0,1999,Gen Z,252267.0,5802141.0,23000000.0
BON09095,PEL00163,2023-08-07,Bekasi,PRD00020,17,5,1,yes,Dewi EFC,P,1999-05-25,Keyboard,Samsung,600000.0,501505.0,1999,Gen Z,98495.0,1674415.0,10200000.0
BON09096,PEL00100,2021-03-15,Jakarta,PRD00023,15,5,3,no,Agus NGX,L,1997-05-23,Keyboard,Ricoh,450000.0,375091.0,1997,Gen Z,74909.0,1123635.0,6750000.0
BON09097,PEL01105,2021-10-08,Tangerang,PRD00018,18,0,5,no,Dewi GEW,P,1977-04-27,Keyboard,HP,800000.0,605976.0,1977,Gen X,194024.0,3492432.0,14400000.0
BON09098,PEL01899,2024-12-19,Bekasi,PRD00057,45,25,5,no,Joko VKN,L,1976-01-02,PC Rakitan,MJ003,21500000.0,13982066.0,1976,Gen X,7517934.0,338307030.0,967500000.0
BON09099,PEL00781,2021-06-26,Bogor,PRD00025,22,15,2,no,Agus GHN,L,1994-07-01,Keyboard,Panasonic,400000.0,287728.0,1994,Milenial,112272.0,2469984.0,8800000.0
BON09100,PEL00343,2023-10-04,Jakarta,PRD00019,10,5,4,no,Budi ECD,L,1983-02-25,Keyboard,Brother,1150000.0,843532.0,1983,Milenial,306468.0,3064680.0,11500000.0
BON09101,PEL00818,2023-02-11,Bandung,PRD00014,14,0,5,no,Budi ENS,L,1986-12-01,Monitor,Eizo,750000.0,557724.0,1986,Milenial,192276.0,2691864.0,10500000.0
BON09102,PEL00182,2022-09-08,Bekasi,PRD00024,29,10,5,no,Budi IKI,L,2005-02-19,Keyboard,Kyocera,850000.0,759960.0,2005,Gen Z,90040.0,2611160.0,24650000.0
BON09103,PEL00280,2022-03-22,Bandung,PRD00017,21,5,1,yes,Lia YQN,P,1974-02-09,Keyboard,Epson,1250000.0,983813.0,1974,Gen X,266187.0,5589927.0,26250000.0
BON09105,PEL01429,2023-10-21,Bandung,PRD00052,21,0,3,no,Tina UMU,P,1992-08-02,Laptop,Microsoft,13500000.0,11312162.0,1992,Milenial,2187838.0,45944598.0,283500000.0
BON09106,PEL01576,2021-05-17,Bekasi,PRD00005,12,10,1,yes,Dewi NYP,P,2000-01-02,Mouse,Microsoft,225000.0,178221.0,2000,Gen Z,46779.0,561348.0,2700000.0
BON09107,PEL00100,2022-07-13,Bandung,PRD00042,30,15,2,no,Agus NGX,L,1997-05-23,Speaker,Robot,1500000.0,1241712.0,1997,Gen Z,258288.0,7748640.0,45000000.0
BON09108,PEL01430,2022-02-14,Tangerang,PRD00043,11,5,5,no,Tina ZXE,P,1980-02-22,Speaker,Simbadda,1000000.0,619214.0,1980,Milenial,380786.0,4188646.0,11000000.0
BON09109,PEL00695,2024-06-04,Bogor,PRD00013,22,0,5,no,Sari TSV,P,1977-09-20,Monitor,Gigabyte,1100000.0,754049.0,1977,Gen X,345951.0,7610922.0,24200000.0
BON09110,PEL00966,2021-02-05,Tangerang,PRD00030,21,0,5,no,Joko EJV,L,1986-05-04,Printer,Samsung,2700000.0,1800182.0,1986,Milenial,899818.0,18896178.0,56700000.0
BON09111,PEL01237,2022-11-28,Bekasi,PRD00021,12,10,4,no,Rudi ARG,L,1994-04-07,Keyboard,Xerox,750000.0,514953.0,1994,Milenial,235047.0,2820564.0,9000000.0
BON09112,PEL00563,2023-06-17,Bogor,PRD00011,19,0,3,no,Rudi BZQ,L,1981-04-06,Monitor,Acer,1000000.0,747733.0,1981,Milenial,252267.0,4793073.0,19000000.0
BON09113,PEL00098,2022-09-22,Bogor,PRD00011,16,10,4,no,Dewi EUT,P,2004-07-26,Monitor,Acer,1000000.0,747733.0,2004,Gen Z,252267.0,4036272.0,16000000.0
BON09114,PEL01205,2024-01-11,Bandung,PRD00002,21,0,2,no,Sari FPI,P,1975-12-21,Mouse,Razer,125000.0,87603.0,1975,Gen X,37397.0,785337.0,2625000.0
BON09116,PEL01023,2022-10-06,Jakarta,PRD00036,26,10,5,no,Rudi CHG,L,1997-06-21,Speaker,JBL,1200000.0,807918.0,1997,Gen Z,392082.0,10194132.0,31200000.0
BON09117,PEL01984,2021-06-20,Depok,PRD00009,23,5,4,no,Budi IND,L,1975-02-11,Monitor,Samsung,1600000.0,1139107.0,1975,Gen X,460893.0,10600539.0,36800000.0
BON09118,PEL00582,2023-09-28,Bandung,PRD00017,15,0,1,yes,Budi PVS,L,1995-02-16,Keyboard,Epson,1250000.0,983813.0,1995,Gen Z,266187.0,3992805.0,18750000.0
