no_bon,id_pelanggan,tanggal_bon,kota,id_produk,jumlah_terjual,diskon,rating,Komplain,nama_pelanggan,gender,tanggal_lahir,jenis_barang,merek_barang,harga_satuan,modal
BON04885,PEL01180,3/22/2024,Bandung,PRD00001,30,0,2,no,Tina AWF,P,11/12/1995,Mouse,Logitech,125000.0,107423.0
BON05124,PEL01069,3/22/2024,Bogor,PRD00058,13,0,4,no,Rina SQV,P,7/1/2000,PC Rakitan,MJ004,20000000.0,17077100.0
BON06445,PEL00101,3/22/2024,Bekasi,PRD00048,24,10,2,no,Lia QOA,P,9/25/1986,Laptop,Lenovo,19750000.0,14463191.0
BON07118,PEL01098,3/22/2024,Jakarta,PRD00066,18,15,2,no,Joko RBX,L,10/20/2005,PC Rakitan,MJ012,17500000.0,15168212.0
BON07905,PEL01747,3/22/2024,Bogor,PRD00001,19,10,1,yes,Tina YVW,P,3/21/1968,Mouse,Logitech,125000.0,107423.0
BON08785,PEL00916,3/22/2024,Bogor,PRD00064,12,5,1,yes,Rina OUS,P,12/17/1969,PC Rakitan,MJ010,22500000.0,19841079.0
BON00142,,3/23/2024,Bogor,PRD00008,15,10,5,no,,,,Monitor,ASUS,1850000.0,1548728.0
BON07283,PEL00333,3/23/2024,Depok,PRD00055,13,10,1,yes,Rudi DRR,L,12/3/1980,PC Rakitan,MJ001,7000000.0,5407340.0
BON08304,PEL01569,3/23/2024,Depok,PRD00067,27,15,4,no,Rina TQJ,P,9/24/2002,PC Rakitan,MJ013,24000000.0,20554678.0
BON08598,PEL00837,3/23/2024,Depok,PRD00007,30,0,4,no,Dedi THV,L,12/5/2000,Monitor,Dell,1850000.0,1578030.0
BON09038,PEL01215,3/23/2024,Jakarta,PRD00033,27,0,4,no,Sari TGR,P,7/7/1984,Printer,Ricoh,1800000.0,1412073.0
BON09746,PEL00458,3/23/2024,Depok,PRD00034,26,10,1,yes,Sari DEM,P,12/9/1966,Printer,Kyocera,2200000.0,1936263.0
BON01145,PEL01567,3/24/2024,Bandung,PRD00016,29,10,5,no,Sari HMD,P,4/11/1980,Keyboard,Canon,1100000.0,902572.0
BON01339,PEL00507,3/24/2024,Bekasi,PRD00022,10,10,3,no,Tina PGR,P,8/16/1979,Keyboard,Lexmark,550000.0,477099.0
BON03908,PEL00716,3/24/2024,Bogor,PRD00001,14,15,1,yes,Tina ZPS,P,3/4/1991,Mouse,Logitech,125000.0,107423.0
BON04691,PEL01441,3/24/2024,Bandung,PRD00025,22,10,4,no,Agus IKZ,L,6/15/1995,Keyboard,Panasonic,400000.0,287728.0
BON05029,PEL01324,3/24/2024,Bandung,PRD00007,11,10,1,yes,Sari GDO,P,5/6/1975,Monitor,Dell,1850000.0,1578030.0
BON05053,PEL01746,3/24/2024,Jakarta,PRD00003,24,15,4,no,Rina XNL,P,12/9/1993,Mouse,SteelSeries,450000.0,358724.0
BON05218,PEL00218,3/24/2024,Depok,PRD00046,15,0,3,no,Joko KFE,L,5/17/1994,Laptop,ASUS,12000000.0,10206638.0
,PEL00917,3/24/2024,Depok,PRD00047,27,0,3,no,Sari ULN,P,3/23/2000,Laptop,HP,4750000.0,3623315.0
BON06957,PEL01689,3/24/2024,Bogor,PRD00028,10,0,2,no,Rina CWE,P,11/27/2001,Printer,HP,2800000.0,1776707.0
BON01042,PEL00144,3/25/2024,Bandung,PRD00012,19,10,4,no,Rudi NCE,L,9/20/1983,Monitor,MSI,1800000.0,1596299.0
BON02335,PEL00245,3/25/2024,Bandung,PRD00069,19,5,4,no,Dewi SQN,P,5/3/1987,PC Rakitan,MJ015,18000000.0,15465769.0
BON05423,PEL00361,3/25/2024,Tangerang,PRD00023,16,10,3,no,Rudi STJ,L,3/17/1990,Keyboard,Ricoh,450000.0,375091.0
BON09997,PEL01594,3/25/2024,,PRD00052,23,10,4,no,Agus JGZ,L,6/17/1980,Laptop,Microsoft,13500000.0,11312162.0
BON00324,PEL00991,3/26/2024,Tangerang,PRD00054,17,5,1,yes,Tina ASS,P,8/20/1979,Laptop,Apple,17750000.0,15174836.0
BON00758,PEL01451,3/26/2024,,PRD00021,13,5,4,no,Budi BLF,L,4/14/1966,Keyboard,Xerox,750000.0,514953.0
BON06661,PEL00223,3/26/2024,Depok,PRD00057,11,0,2,no,Tina FTY,P,6/20/1981,PC Rakitan,MJ003,21500000.0,13982066.0
BON07445,PEL00763,3/26/2024,Jakarta,PRD00009,24,15,4,no,Joko HGC,L,5/6/1987,Monitor,Samsung,1600000.0,1139107.0
BON08194,PEL01469,3/26/2024,Bekasi,PRD00067,11,10,4,no,Lia ZAX,P,9/27/1990,PC Rakitan,MJ013,24000000.0,20554678.0
BON09356,PEL01293,3/26/2024,Bekasi,PRD00033,24,5,3,no,Lia JRL,P,8/20/1975,Printer,Ricoh,1800000.0,1412073.0
BON07312,PEL00251,3/27/2024,Bogor,PRD00011,13,5,1,yes,Dewi AWE,P,2/11/1996,Monitor,Acer,1000000.0,747733.0
BON09034,,3/27/2024,Bogor,PRD00032,30,10,3,no,,,,Printer,Lexmark,2500000.0,1828761.0
BON03983,PEL01357,3/28/2024,Bandung,PRD00066,13,5,2,no,Dewi GCN,P,6/20/1976,PC Rakitan,MJ012,17500000.0,15168212.0
BON04357,PEL00852,3/28/2024,Bogor,PRD00072,22,15,1,yes,Joko HRQ,L,1/14/2005,PC Rakitan,MJ018,15000000.0,13120022.0
BON07183,PEL01632,3/28/2024,Tangerang,PRD00056,21,0,5,no,Dedi KHB,L,12/9/1966,PC Rakitan,MJ002,11000000.0,8515886.0
BON05648,PEL01536,4/1/2024,Bekasi,PRD00058,14,10,1,yes,Sari NWH,P,9/28/1981,PC Rakitan,MJ004,20000000.0,17077100.0
BON08230,PEL00422,4/1/2024,Jakarta,PRD00031,16,10,4,no,Sari JIY,P,10/22/2003,Printer,Xerox,2700000.0,1999288.0
BON09692,,4/1/2024,Bogor,PRD00033,24,15,3,no,,,,Printer,Ricoh,1800000.0,1412073.0
BON00969,PEL01357,4/2/2024,Jakarta,PRD00011,27,0,1,yes,Dewi GCN,P,6/20/1976,Monitor,Acer,1000000.0,747733.0
BON01414,PEL01571,4/2/2024,Jakarta,PRD00006,12,10,5,no,Rudi MVY,L,9/23/1994,Monitor,LG,1900000.0,1147364.0
BON03656,PEL01109,4/2/2024,Depok,PRD00035,28,10,3,no,Joko BKT,L,2/11/1971,Printer,Panasonic,2000000.0,1788056.0
BON04344,PEL01574,4/2/2024,Jakarta,PRD00059,22,15,5,no,Rina ZMN,P,4/19/1965,PC Rakitan,MJ005,29000000.0,22230419.0
BON04364,PEL01590,4/2/2024,Depok,,15,0,1,yes,Rina NJK,P,6/6/1993,,,,
BON04513,PEL00294,4/2/2024,Bekasi,PRD00051,13,5,4,no,Dewi OQE,P,12/4/2001,Laptop,Samsung,9500000.0,7390128.0
BON05059,PEL01678,4/2/2024,Bandung,PRD00051,17,0,3,no,Tina YBF,P,10/19/1990,Laptop,Samsung,9500000.0,7390128.0
BON07961,PEL00850,4/2/2024,Bandung,PRD00053,14,0,5,no,Tina SVU,P,10/19/1977,Laptop,Razer,13000000.0,10909656.0
BON01319,PEL00065,4/3/2024,Bandung,PRD00074,13,0,1,yes,Agus ZQK,L,11/8/1965,PC Rakitan,MJ020,21500000.0,13410455.0
BON02005,PEL00247,4/3/2024,Bekasi,PRD00010,29,0,4,no,Dewi OQE,P,9/2/1969,Monitor,BenQ,1950000.0,1409393.0
BON04066,PEL00103,4/3/2024,Bekasi,PRD00018,24,5,2,no,Budi FFY,L,9/2/2000,Keyboard,HP,800000.0,605976.0
BON06009,PEL00508,4/3/2024,Bogor,PRD00033,29,5,5,no,Tina SYN,P,6/4/1998,Printer,Ricoh,1800000.0,1412073.0
BON07918,PEL01457,4/3/2024,Bekasi,PRD00050,28,0,1,yes,Budi UVN,L,4/6/1979,Laptop,MSI,19750000.0,17633164.0
BON09950,PEL00867,4/3/2024,Bandung,PRD00072,21,10,2,no,Agus FKM,L,1/22/1966,PC Rakitan,MJ018,15000000.0,13120022.0
BON00783,PEL00948,4/4/2024,Bogor,PRD00059,15,0,4,no,Rudi KTN,L,11/10/1972,PC Rakitan,MJ005,29000000.0,22230419.0
BON01462,PEL00378,4/4/2024,Depok,PRD00018,20,0,4,no,Dedi OYT,L,5/3/2000,Keyboard,HP,800000.0,605976.0
BON03066,PEL01788,4/4/2024,Depok,PRD00067,16,10,4,no,Joko AXK,L,10/25/1997,PC Rakitan,MJ013,24000000.0,20554678.0
BON03814,PEL01456,4/4/2024,Tangerang,PRD00021,22,15,5,no,Tina SBW,P,8/13/1967,Keyboard,Xerox,750000.0,514953.0
BON04457,PEL00389,4/4/2024,Bekasi,PRD00021,21,5,3,no,Tina XVL,P,4/23/2002,Keyboard,Xerox,750000.0,514953.0
BON06791,PEL00262,4/4/2024,Jakarta,PRD00005,25,15,2,no,Tina WVS,P,10/27/1967,Mouse,Microsoft,225000.0,178221.0
BON09722,PEL00225,4/4/2024,Jakarta,PRD00053,23,0,2,no,Dewi NHY,P,5/24/1980,Laptop,Razer,13000000.0,10909656.0
BON09961,PEL01580,4/4/2024,Depok,PRD00001,26,0,2,no,Rina MHV,P,5/18/1978,Mouse,Logitech,125000.0,107423.0
BON03465,PEL01383,4/5/2024,Depok,PRD00027,20,10,1,yes,Sari SDM,P,2/6/2001,Printer,Epson,1800000.0,1129863.0
BON03967,PEL00181,4/5/2024,Jakarta,PRD00054,21,5,4,no,Dedi IJF,L,5/21/1987,Laptop,Apple,17750000.0,15174836.0
BON04755,PEL00958,4/5/2024,Tangerang,PRD00053,13,0,2,no,Dedi VTE,L,12/2/1986,Laptop,Razer,13000000.0,10909656.0
BON07468,PEL01764,4/5/2024,Tangerang,PRD00026,24,10,4,no,Sari GSM,P,5/10/1993,Printer,Canon,1800000.0,1375032.0
BON08071,PEL00646,4/5/2024,Jakarta,PRD00069,19,5,5,no,Lia CTY,P,12/21/1965,PC Rakitan,MJ015,18000000.0,15465769.0
BON01911,PEL00124,4/6/2024,Bogor,PRD00028,11,0,3,no,Dedi CRE,L,1/3/2004,Printer,HP,2800000.0,1776707.0
BON02578,PEL01470,4/6/2024,Bekasi,PRD00047,21,10,3,no,Rina SYX,P,6/10/1983,Laptop,HP,4750000.0,3623315.0
BON03183,PEL00579,4/6/2024,Depok,PRD00064,18,0,5,no,Sari VUS,P,11/6/1992,PC Rakitan,MJ010,22500000.0,19841079.0
BON07877,PEL01064,4/6/2024,Depok,PRD00049,22,15,3,no,Tina RQI,P,12/7/1982,Laptop,Dell,11750000.0,7974594.0
BON09007,PEL00929,4/6/2024,Tangerang,PRD00007,28,5,1,yes,Dewi ROF,P,5/24/2003,Monitor,Dell,1850000.0,1578030.0
BON00855,PEL01005,4/7/2024,Bandung,PRD00047,19,0,3,no,Budi KTD,L,3/23/2001,Laptop,HP,4750000.0,3623315.0
BON01038,PEL01910,4/7/2024,Bandung,PRD00030,10,5,5,no,Tina CKF,P,10/16/1994,Printer,Samsung,2700000.0,1800182.0
BON02410,PEL01512,4/7/2024,Bekasi,PRD00049,23,0,1,yes,Dewi SWV,P,10/26/1979,Laptop,Dell,11750000.0,7974594.0
BON02836,PEL00301,4/7/2024,Tangerang,PRD00004,28,10,5,no,Lia AHF,P,12/5/2000,Mouse,Corsair,425000.0,267954.0
BON04567,PEL01889,4/7/2024,Tangerang,PRD00059,26,15,1,yes,Agus HJP,L,7/13/2001,PC Rakitan,MJ005,29000000.0,22230419.0
BON04658,PEL01070,4/7/2024,Depok,PRD00017,28,10,5,no,Dedi ACA,L,10/4/1969,Keyboard,Epson,1250000.0,983813.0
BON07154,PEL00050,4/7/2024,Tangerang,PRD00055,27,15,5,no,Dewi TAF,P,6/1/1983,PC Rakitan,MJ001,7000000.0,5407340.0
BON00160,PEL01311,4/8/2024,Bekasi,PRD00056,23,0,1,yes,Tina XLA,P,8/26/1968,PC Rakitan,MJ002,11000000.0,8515886.0
BON00612,PEL01040,4/8/2024,Bekasi,PRD00060,19,5,3,no,Agus TGL,L,6/9/1998,PC Rakitan,MJ006,27500000.0,19653764.0
BON00641,PEL00935,4/8/2024,Bogor,PRD00023,30,5,5,no,Tina IYL,P,1/21/1996,Keyboard,Ricoh,450000.0,375091.0
BON01301,PEL01791,4/8/2024,Depok,PRD00034,21,10,3,no,Tina QVZ,P,12/24/2001,Printer,Kyocera,2200000.0,1936263.0
BON02052,PEL00022,4/8/2024,Jakarta,PRD00051,22,0,1,yes,Dedi YZO,L,8/12/2003,Laptop,Samsung,9500000.0,7390128.0
BON03186,PEL01251,4/8/2024,Jakarta,PRD00035,12,10,2,no,Rudi SZY,L,10/8/1990,Printer,Panasonic,2000000.0,1788056.0
BON03617,PEL01427,4/8/2024,Bandung,PRD00052,20,10,1,yes,Rina JXD,P,6/18/1990,Laptop,Microsoft,13500000.0,11312162.0
BON04325,PEL01753,4/8/2024,Bogor,PRD00029,20,5,3,no,Agus TCU,L,10/28/1990,Printer,Brother,900000.0,607976.0
BON08035,PEL01039,4/8/2024,Jakarta,PRD00053,18,15,2,no,Tina XHV,P,8/16/1970,Laptop,Razer,13000000.0,10909656.0
BON09923,PEL01751,4/8/2024,Bekasi,PRD00010,28,5,3,no,Agus AAY,L,8/5/1990,Monitor,BenQ,1950000.0,1409393.0
BON00420,PEL00381,4/9/2024,Tangerang,PRD00025,16,15,4,no,Dewi MAY,P,3/27/2004,Keyboard,Panasonic,400000.0,287728.0
BON03815,PEL01025,4/9/2024,Bandung,PRD00051,16,10,3,no,Dewi WOL,P,6/12/1969,Laptop,Samsung,9500000.0,7390128.0
BON00100,PEL01260,4/10/2024,Depok,PRD00048,26,0,5,no,Joko RRN,L,2/4/1966,Laptop,Lenovo,19750000.0,14463191.0
BON02668,PEL01413,4/10/2024,Jakarta,PRD00013,27,5,5,no,Dedi OIR,L,2/6/1974,Monitor,Gigabyte,1100000.0,754049.0
BON06192,PEL00701,4/10/2024,Depok,PRD00046,22,15,3,no,Dedi ZUF,L,5/19/2002,Laptop,ASUS,12000000.0,10206638.0
BON09138,PEL00730,4/10/2024,Bandung,PRD00067,23,0,2,no,Dewi WHZ,P,4/23/1989,PC Rakitan,MJ013,24000000.0,20554678.0
BON00300,PEL01510,4/11/2024,Depok,PRD00024,12,0,1,yes,Budi KXI,L,5/22/1981,Keyboard,Kyocera,850000.0,759960.0
BON01442,PEL01517,4/11/2024,Bogor,PRD00048,22,0,3,no,Agus XGW,L,3/17/1972,Laptop,Lenovo,19750000.0,14463191.0
BON02012,PEL00562,4/11/2024,Bogor,PRD00001,24,0,3,no,Rina NWE,P,6/7/1979,Mouse,Logitech,125000.0,107423.0
BON02453,PEL00047,4/11/2024,Bandung,PRD00048,17,10,4,no,Dewi UPC,P,3/4/2005,Laptop,Lenovo,19750000.0,14463191.0
BON02488,PEL00587,4/11/2024,Bandung,PRD00065,18,10,3,no,Joko BRP,L,12/18/1975,PC Rakitan,MJ011,8000000.0,6254385.0
BON06228,PEL01405,4/11/2024,Tangerang,PRD00052,26,10,2,no,Joko XQT,L,7/4/1974,Laptop,Microsoft,13500000.0,11312162.0
BON06292,PEL01150,4/11/2024,Tangerang,PRD00026,17,5,4,no,Sari HFV,P,4/11/1982,Printer,Canon,1800000.0,1375032.0
BON06612,PEL01752,4/11/2024,Bandung,PRD00017,18,5,1,yes,Sari ZSQ,P,5/15/1975,Keyboard,Epson,1250000.0,983813.0
BON07084,PEL01004,4/11/2024,Bandung,PRD00019,30,10,3,no,Dewi MML,P,9/4/1982,Keyboard,Brother,1150000.0,843532.0
BON01780,PEL00625,4/12/2024,Bekasi,PRD00062,27,10,3,no,Rudi QUF,L,9/5/1975,PC Rakitan,MJ008,11500000.0,8910960.0
BON06584,PEL00680,4/12/2024,Bekasi,PRD00055,12,0,2,no,Dewi XLE,P,8/1/1972,PC Rakitan,MJ001,7000000.0,5407340.0
BON07666,PEL01032,4/12/2024,Bekasi,PRD00069,10,0,5,no,Sari ROR,P,11/14/1969,PC Rakitan,MJ015,18000000.0,15465769.0
BON08031,PEL00242,4/12/2024,Tangerang,PRD00018,19,15,4,no,Agus UCD,L,2/28/1975,Keyboard,HP,800000.0,605976.0
BON09514,PEL01598,4/12/2024,Bekasi,PRD00019,28,5,2,no,Dedi HEN,L,9/27/1999,Keyboard,Brother,1150000.0,843532.0
BON00470,PEL01341,4/13/2024,Bandung,PRD00060,24,10,2,no,Tina LMX,P,8/27/1969,PC Rakitan,MJ006,27500000.0,19653764.0
BON04256,PEL01038,4/13/2024,Bekasi,PRD00029,20,10,5,no,Dedi FEZ,L,5/19/1998,Printer,Brother,900000.0,607976.0
BON00294,PEL01456,4/14/2024,Bandung,PRD00017,21,0,1,yes,Tina SBW,P,8/13/1967,Keyboard,Epson,1250000.0,983813.0
BON01709,PEL01151,4/14/2024,Tangerang,PRD00033,17,15,1,yes,Lia TUD,P,2/25/1982,Printer,Ricoh,1800000.0,1412073.0
BON05311,PEL01752,4/14/2024,Bekasi,PRD00002,23,5,1,yes,Sari ZSQ,P,5/15/1975,Mouse,Razer,125000.0,87603.0
BON07038,PEL01318,4/14/2024,Jakarta,PRD00032,15,5,4,no,Sari WRX,P,3/27/2005,Printer,Lexmark,2500000.0,1828761.0
BON01491,PEL00601,4/15/2024,Depok,PRD00068,28,10,2,no,Lia BYS,P,1/26/1995,PC Rakitan,MJ014,29000000.0,25312998.0
BON05660,PEL00164,4/15/2024,Bandung,PRD00007,13,5,5,no,Dewi FOU,P,3/26/1978,Monitor,Dell,1850000.0,1578030.0
BON05968,PEL00411,4/15/2024,Jakarta,PRD00069,26,0,4,no,Sari YCR,P,1/24/1987,PC Rakitan,MJ015,18000000.0,15465769.0
BON07001,PEL01861,4/15/2024,Bandung,PRD00027,29,5,5,no,Tina MVI,P,6/8/1984,Printer,Epson,1800000.0,1129863.0
BON00344,PEL01370,4/16/2024,Bogor,PRD00072,10,10,5,no,Dedi SXE,L,8/17/1990,PC Rakitan,MJ018,15000000.0,13120022.0
BON01973,PEL00213,4/16/2024,Tangerang,PRD00063,22,5,2,no,Joko YJZ,L,9/23/1991,PC Rakitan,MJ009,23500000.0,18708453.0
BON01982,PEL01669,4/16/2024,Jakarta,PRD00008,15,10,4,no,Dedi GHX,L,3/14/1988,Monitor,ASUS,1850000.0,1548728.0
BON07304,PEL01506,4/16/2024,Jakarta,PRD00030,29,10,4,no,Agus WFE,L,4/13/1994,Printer,Samsung,2700000.0,1800182.0
BON08741,PEL00249,4/16/2024,Tangerang,,23,10,3,no,Tina ZWI,P,4/28/1968,,,,
BON09402,PEL00809,4/16/2024,Tangerang,PRD00003,26,10,2,no,Rudi HRK,L,7/11/1967,Mouse,SteelSeries,450000.0,358724.0
BON00949,PEL01270,4/17/2024,Tangerang,PRD00011,26,5,5,no,Dedi ROZ,L,7/13/1997,Monitor,Acer,1000000.0,747733.0
BON03041,PEL00261,4/17/2024,Bogor,PRD00068,10,5,3,no,Joko TNR,L,8/10/2003,PC Rakitan,MJ014,29000000.0,25312998.0
BON07223,PEL00960,4/17/2024,Bogor,PRD00011,20,5,4,no,Lia GVJ,P,4/7/1967,Monitor,Acer,1000000.0,747733.0
BON08957,,4/17/2024,Bekasi,PRD00052,29,0,5,no,,,,Laptop,Microsoft,13500000.0,11312162.0
BON09209,PEL01105,4/17/2024,Tangerang,PRD00026,29,5,3,no,Dewi GEW,P,4/27/1977,Printer,Canon,1800000.0,1375032.0
BON09708,PEL00887,4/17/2024,Bogor,PRD00010,23,0,2,no,Dewi DWD,P,12/1/1975,Monitor,BenQ,1950000.0,1409393.0
,PEL00762,4/17/2024,Jakarta,PRD00014,27,15,1,yes,Lia WHK,P,2/19/1974,Monitor,Eizo,750000.0,557724.0
BON01056,PEL01127,4/18/2024,Bandung,PRD00023,27,0,2,no,Rudi NOB,L,6/10/1975,Keyboard,Ricoh,450000.0,375091.0
BON01114,PEL01935,4/18/2024,Bogor,PRD00059,21,5,5,no,Lia HJL,P,5/8/1995,PC Rakitan,MJ005,29000000.0,22230419.0
BON01272,PEL00369,4/18/2024,Bekasi,PRD00006,28,0,5,no,Lia RLB,P,3/18/1991,Monitor,LG,1900000.0,1147364.0
BON01796,PEL00562,4/18/2024,Bekasi,PRD00061,10,15,3,no,Rina NWE,P,6/7/1979,PC Rakitan,MJ007,8000000.0,5099595.0
BON05334,PEL00967,4/18/2024,Bekasi,PRD00060,24,15,3,no,Budi QXD,L,2/5/1967,PC Rakitan,MJ006,27500000.0,19653764.0
BON07795,PEL01650,4/18/2024,Depok,,25,5,4,no,Dewi OMU,P,6/5/1977,,,,
BON08698,PEL00636,4/18/2024,Jakarta,PRD00072,10,15,5,no,Sari GYP,P,2/14/2002,PC Rakitan,MJ018,15000000.0,13120022.0
BON09877,PEL00506,4/18/2024,Jakarta,PRD00060,30,15,2,no,Agus EGS,L,5/2/1966,PC Rakitan,MJ006,27500000.0,19653764.0
BON05183,PEL00815,4/19/2024,Bandung,PRD00031,15,0,4,no,Budi QHX,L,10/22/2000,Printer,Xerox,2700000.0,1999288.0
BON05249,PEL00471,4/19/2024,Bekasi,PRD00049,18,10,3,no,Dewi MTI,P,9/2/1987,Laptop,Dell,11750000.0,7974594.0
BON05484,PEL01307,4/19/2024,Bekasi,PRD00067,26,10,1,yes,Dewi WEA,P,9/25/1991,PC Rakitan,MJ013,24000000.0,20554678.0
BON09137,PEL01159,4/19/2024,Jakarta,PRD00001,29,10,4,no,Rudi RIU,L,8/4/2003,Mouse,Logitech,125000.0,107423.0
BON01223,PEL00630,4/20/2024,Bandung,PRD00045,23,0,3,no,Sari VLZ,P,12/19/1968,Laptop,Acer,5000000.0,4016132.0
BON01584,PEL00914,4/20/2024,Depok,PRD00007,30,10,2,no,Tina DZU,P,12/18/1993,Monitor,Dell,1850000.0,1578030.0
BON02459,PEL01959,4/20/2024,Jakarta,PRD00017,19,10,4,no,Agus SRP,L,9/26/1996,Keyboard,Epson,1250000.0,983813.0
BON03197,PEL01568,4/20/2024,Bandung,PRD00035,16,15,3,no,Rina NPA,P,1/9/1978,Printer,Panasonic,2000000.0,1788056.0
BON04080,PEL00651,4/20/2024,Tangerang,PRD00002,20,5,1,yes,Rudi SSZ,L,8/21/1986,Mouse,Razer,125000.0,87603.0
BON04784,PEL00386,4/20/2024,Bekasi,PRD00033,26,0,3,no,Rina RRH,P,3/18/1994,Printer,Ricoh,1800000.0,1412073.0
BON06327,PEL01150,4/20/2024,Jakarta,PRD00020,30,15,4,no,Sari HFV,P,4/11/1982,Keyboard,Samsung,600000.0,501505.0
BON06785,PEL01337,4/20/2024,Bekasi,PRD00073,25,15,4,no,Dedi AMV,L,2/26/1984,PC Rakitan,MJ019,24000000.0,18575188.0
BON09290,PEL00594,4/20/2024,Bogor,PRD00022,25,15,3,no,Rudi CKJ,L,8/2/1981,Keyboard,Lexmark,550000.0,477099.0
,PEL01577,4/21/2024,Bandung,PRD00001,23,10,5,no,Lia FIB,P,10/19/1969,Mouse,Logitech,125000.0,107423.0
BON01388,PEL01451,4/21/2024,Bandung,PRD00021,13,15,2,no,Budi BLF,L,4/14/1966,Keyboard,Xerox,750000.0,514953.0
BON02058,PEL01466,4/21/2024,Depok,PRD00073,13,5,1,yes,Lia EGY,P,10/23/1980,PC Rakitan,MJ019,24000000.0,18575188.0
BON02144,PEL01401,4/21/2024,Depok,PRD00006,11,15,3,no,Rina IED,P,2/7/2003,Monitor,LG,1900000.0,1147364.0
BON04324,PEL00995,4/21/2024,Bogor,PRD00051,12,15,4,no,Agus YRP,L,8/19/1975,Laptop,Samsung,9500000.0,7390128.0
BON06223,PEL00634,4/21/2024,Bandung,PRD00003,25,15,2,no,Agus SOB,L,7/25/1991,Mouse,SteelSeries,450000.0,358724.0
BON06592,PEL00199,4/21/2024,Tangerang,PRD00045,24,15,3,no,Rudi WYM,L,4/12/1969,Laptop,Acer,5000000.0,4016132.0
BON07756,PEL01552,4/21/2024,Bekasi,,13,5,4,no,Dewi ZSS,P,11/21/1988,,,,
BON08525,PEL01508,4/21/2024,Jakarta,PRD00058,12,10,1,yes,Dewi BDZ,P,2/24/1986,PC Rakitan,MJ004,20000000.0,17077100.0
BON09059,PEL00288,4/21/2024,Bogor,PRD00016,17,10,1,yes,Budi XAN,L,7/16/1989,Keyboard,Canon,1100000.0,902572.0
,PEL00259,4/22/2024,Bogor,PRD00054,27,0,1,yes,Agus CIA,L,3/15/1984,Laptop,Apple,17750000.0,15174836.0
BON01612,,4/22/2024,Bandung,PRD00030,20,5,1,yes,,,,Printer,Samsung,2700000.0,1800182.0
BON03076,PEL01774,4/22/2024,Bekasi,PRD00053,16,5,5,no,Lia QWL,P,3/6/1983,Laptop,Razer,13000000.0,10909656.0
BON04773,PEL00938,4/22/2024,Bekasi,PRD00059,24,5,4,no,Rudi ZCG,L,12/7/1976,PC Rakitan,MJ005,29000000.0,22230419.0
BON05832,PEL01088,4/22/2024,Tangerang,PRD00008,25,5,5,no,Dedi DKK,L,8/1/1976,Monitor,ASUS,1850000.0,1548728.0
BON05923,PEL01922,4/22/2024,Bekasi,PRD00026,25,0,3,no,Rudi XBD,L,7/14/1993,Printer,Canon,1800000.0,1375032.0
BON07080,PEL01293,4/22/2024,Bekasi,PRD00005,13,15,5,no,Lia JRL,P,8/20/1975,Mouse,Microsoft,225000.0,178221.0
BON07409,PEL00415,4/22/2024,Bekasi,PRD00048,19,10,5,no,Dedi SNQ,L,1/25/1975,Laptop,Lenovo,19750000.0,14463191.0
BON09064,PEL01268,4/22/2024,Bogor,PRD00022,15,0,2,no,Tina AYE,P,12/12/1997,Keyboard,Lexmark,550000.0,477099.0
BON09175,PEL01736,4/22/2024,Bogor,PRD00063,15,5,3,no,Dewi ZMW,P,3/2/1976,PC Rakitan,MJ009,23500000.0,18708453.0
BON00934,PEL00687,4/23/2024,Bekasi,PRD00070,26,10,1,yes,Sari AIS,P,6/26/2002,PC Rakitan,MJ016,13000000.0,8799189.0
BON01715,PEL01913,4/23/2024,Tangerang,PRD00023,22,10,5,no,Budi EUF,L,3/23/1976,Keyboard,Ricoh,450000.0,375091.0
BON02840,PEL00324,4/23/2024,Depok,PRD00015,18,0,5,no,Rudi VOM,L,12/9/1986,Monitor,ViewSonic,1950000.0,1227395.0
BON05710,PEL01806,4/23/2024,Bekasi,PRD00015,18,5,1,yes,Rina ORA,P,7/5/1969,Monitor,ViewSonic,1950000.0,1227395.0
BON09056,PEL00416,4/23/2024,Depok,PRD00065,25,0,3,no,Agus HYS,L,3/15/1992,PC Rakitan,MJ011,8000000.0,6254385.0
BON04783,PEL01059,4/24/2024,Tangerang,PRD00004,30,15,1,yes,Rudi ICC,L,7/2/1965,Mouse,Corsair,425000.0,267954.0
BON06508,PEL00992,4/24/2024,Bekasi,PRD00070,23,15,5,no,Lia CPW,P,8/23/2004,PC Rakitan,MJ016,13000000.0,8799189.0
BON09550,PEL00791,4/24/2024,Bogor,PRD00066,10,15,1,yes,Dewi CGU,P,9/13/1967,PC Rakitan,MJ012,17500000.0,15168212.0
BON01884,PEL01524,4/25/2024,Depok,PRD00066,10,10,2,no,Agus CPS,L,5/18/1996,PC Rakitan,MJ012,17500000.0,15168212.0
BON03177,PEL01552,4/25/2024,Jakarta,PRD00057,30,5,5,no,Dewi ZSS,P,11/21/1988,PC Rakitan,MJ003,21500000.0,13982066.0
BON03370,PEL01981,4/25/2024,Bekasi,PRD00045,13,15,3,no,Joko CYJ,L,6/9/1968,Laptop,Acer,5000000.0,4016132.0
BON05406,PEL01265,4/25/2024,Tangerang,PRD00023,21,15,3,no,Tina MOJ,P,2/25/1976,Keyboard,Ricoh,450000.0,375091.0
